Time UTC,"('Freq',)","('dFdt',)","('STAT',)","('I', 'IA:Ambridge Farm', 'Ang')","('I', 'IA:Ambridge Farm', 'Mag')","('I', 'IB:Ambridge Farm', 'Ang')","('I', 'IB:Ambridge Farm', 'Mag')","('I', 'IC:Ambridge Farm', 'Ang')","('I', 'IC:Ambridge Farm', 'Mag')","('I', 'IPPS:Ambridge Fa', 'Ang')","('I', 'IPPS:Ambridge Fa', 'Mag')","('V', 'VA:Ambridge Farm', 'Ang')","('V', 'VA:Ambridge Farm', 'Mag')","('V', 'VB:Ambridge Farm', 'Ang')","('V', 'VB:Ambridge Farm', 'Mag')","('V', 'VC:Ambridge Farm', 'Ang')","('V', 'VC:Ambridge Farm', 'Mag')","('V', 'VPPS:Ambridge Fa', 'Ang')","('V', 'VPPS:Ambridge Fa', 'Mag')"
1489082640.74,50.048,0.01,0.0,2.034444,0.489274,2.466852,1.401068,1.570796,0.43762,-2.67794,0.489274,-2.33866,125409.9,-0.25269,125493.4,1.824843,124643.2,-1.7988,850.5911
1489082640.76,50.048,0.01,0.0,1.815775,0.902177,2.498092,1.09405,1.570796,0.21881,3.141593,0.21881,-2.33282,125398.9,-0.24659,125515.3,1.830642,124648.5,-1.80403,851.6375
1489082640.78,50.047,0.01,0.0,2.356194,0.618888,2.356194,1.237776,1.570796,0.21881,3.141593,0.43762,-2.32664,125370.8,-0.24006,125472.3,1.83718,124650.0,-1.79474,845.104
1489082640.8,50.047,0.0,0.0,1.892547,0.691938,2.356194,0.928332,1.570796,0.43762,3.141593,0.21881,-2.32022,125406.9,-0.23396,125480.6,1.843531,124621.7,-1.79355,849.568
1489082640.82,50.047,-0.00999,0.0,2.158799,0.788931,2.356194,1.237776,1.570796,0.21881,3.141593,0.43762,-2.31463,125369.3,-0.22803,125484.3,1.849076,124617.2,-1.7988,850.5911
1489082640.84,50.047,-0.00999,0.0,2.356194,0.618888,2.356194,1.237776,1.570796,0.21881,3.141593,0.43762,-2.30879,125444.1,-0.22245,125530.4,1.854745,124678.3,-1.78076,856.5447
1489082640.86,50.047,-0.00999,0.0,1.892547,0.691938,2.356194,1.237776,1.570796,0.21881,3.141593,0.21881,-2.30263,125424.7,-0.21587,125529.4,1.86111,124674.0,-1.78828,848.5684
1489082640.88,50.047,0.0,0.0,1.570796,0.43762,2.158799,0.788931,1.570796,0.21881,3.141593,0.21881,-2.29651,125439.1,-0.21017,125529.0,1.866871,124670.9,-1.77444,860.0849
1489082640.9,50.047,0.0,0.0,1.570796,0.43762,2.356194,1.237776,1.570796,0.21881,3.141593,0.21881,-2.29052,125398.7,-0.20365,125502.4,1.873201,124674.8,-1.76923,859.1707
1489082640.92,50.047,0.0,0.0,1.570796,0.43762,2.158799,0.788931,1.570796,0.21881,3.141593,0.21881,-2.28498,125400.8,-0.19835,125511.6,1.878913,124654.4,-1.76818,840.317
1489082640.94,50.047,0.0,0.0,1.570796,0.21881,2.356194,1.237776,1.570796,0.21881,3.141593,0.21881,-2.27872,125407.3,-0.19204,125508.9,1.885056,124650.6,-1.77135,850.1968
1489082640.96,50.046,-0.00999,0.0,2.034444,0.489274,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.27332,125377.4,-0.18656,125493.8,1.890514,124618.5,-1.77243,845.7113
1489082640.98,50.045,-0.01999,0.0,1.570796,0.21881,2.214297,1.09405,0.0,0.0,3.141593,0.21881,-2.26697,125413.5,-0.18048,125491.8,1.896508,124622.1,-1.75777,861.9103
1489082641.0,50.045,-0.01999,0.0,2.356194,0.309444,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.26133,125397.5,-0.17457,125502.9,1.902256,124648.7,-1.75254,861.0711
1489082641.02,50.046,-0.00999,0.0,1.570796,0.21881,2.466852,1.401068,1.570796,0.43762,-2.35618,0.309444,-2.25559,125380.3,-0.16868,125481.6,1.908392,124623.7,-1.75016,846.739
1489082641.04,50.046,-0.00999,0.0,1.892547,0.691938,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.24938,125373.5,-0.16253,125459.4,1.914307,124613.0,-1.73594,863.2101
1489082641.06,50.046,0.0,0.0,1.570796,0.21881,2.466852,1.401068,1.570796,0.43762,-2.35618,0.309444,-2.24333,125405.0,-0.15643,125489.3,1.92044,124626.1,-1.74206,859.4634
1489082641.08,50.046,0.01,0.0,1.892547,0.691938,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.23766,125402.9,-0.1509,125483.7,1.926029,124628.7,-1.73155,857.9503
1489082641.1,50.046,0.01,0.0,2.677945,0.489274,2.677945,0.978548,2.034444,0.489274,-2.35618,0.309444,-2.23175,125398.8,-0.14505,125499.3,1.93194,124645.4,-1.721,856.5325
1489082641.12,50.046,0.0,0.0,2.356194,0.618888,2.498092,1.09405,3.141593,0.21881,-2.67794,0.489274,-2.22653,125355.1,-0.13893,125509.6,1.938495,124648.4,-1.74249,803.7735
1489082641.14,50.046,0.0,0.0,2.356194,0.618888,2.55359,0.788931,2.356194,0.309444,-2.35618,0.309444,-2.21933,125397.7,-0.13188,125527.7,1.945533,124641.1,-1.74611,813.5819
1489082641.16,50.047,0.01,0.0,3.141593,0.21881,2.601173,1.275871,2.356194,0.309444,-2.03443,0.489274,-2.21434,125338.4,-0.12686,125473.4,1.950477,124589.8,-1.73501,812.035
1489082641.18,50.047,0.01,0.0,2.034444,0.489274,2.55359,0.788931,2.356194,0.309444,-2.35618,0.309444,-2.20839,125342.4,-0.12108,125475.4,1.956331,124592.2,-1.72301,815.1131
1489082641.2,50.046,0.0,0.0,2.034444,0.489274,2.601173,1.275871,2.356194,0.309444,-2.35618,0.309444,-2.20257,125322.3,-0.11483,125479.2,1.962527,124591.6,-1.73782,798.4896
1489082641.22,50.046,0.0,0.0,2.356194,0.309444,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.19625,125368.9,-0.10868,125503.2,1.968538,124591.2,-1.73319,821.0687
1489082641.24,50.047,0.01,0.0,3.141593,0.21881,2.677945,0.978548,3.141593,0.21881,-2.35618,0.309444,-2.19011,125341.2,-0.10226,125505.3,1.974743,124620.6,-1.72301,815.1131
1489082641.26,50.046,-0.00999,0.0,3.141593,0.21881,2.466852,1.401068,2.677945,0.489274,-2.03443,0.489274,-2.18453,125339.0,-0.09687,125506.7,1.980276,124593.6,-1.72387,810.5885
1489082641.28,50.047,0.02,0.0,1.892547,0.691938,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.17816,125355.2,-0.09016,125519.7,1.986891,124639.8,-1.71828,809.9031
1489082641.3,50.048,0.02,0.0,2.356194,0.309444,2.761086,1.178328,2.677945,0.489274,-2.35618,0.309444,-2.17185,125371.6,-0.0843,125524.2,1.993116,124619.6,-1.70785,804.0733
1489082641.32,50.048,0.02,0.0,2.356194,0.618888,2.677945,1.467822,3.141593,0.21881,-2.35618,0.309444,-2.16599,125369.3,-0.07811,125529.9,1.999148,124613.3,-1.71911,805.3753
1489082641.34,50.047,0.01,0.0,1.892547,0.691938,2.601173,1.275871,2.356194,0.309444,-2.35618,0.309444,-2.15987,125394.0,-0.0724,125540.1,2.00502,124632.7,-1.69514,811.9576
1489082641.36,50.047,0.01,0.0,2.677945,0.489274,2.498092,1.09405,3.141593,0.21881,-2.67794,0.489274,-2.15498,125332.6,-0.06717,125475.9,2.010136,124576.6,-1.70147,807.9991
1489082641.38,50.047,0.0,0.0,2.356194,0.309444,2.55359,0.788931,2.356194,0.309444,-2.35618,0.309444,-2.14784,125402.7,-0.06159,125453.7,2.016073,124597.7,-1.6245,852.6949
1489082641.4,50.047,-0.00999,0.0,2.356194,0.309444,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.14166,125370.4,-0.05626,125437.2,2.021368,124630.3,-1.5655,865.2106
1489082641.42,50.047,-0.00999,0.0,2.677945,0.489274,2.601173,1.275871,2.356194,0.309444,-2.35618,0.309444,-2.13549,125375.9,-0.05023,125438.1,2.027511,124616.5,-1.5602,865.247
1489082641.44,50.047,0.0,0.0,2.034444,0.489274,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.12965,125386.2,-0.04439,125426.3,2.033278,124640.2,-1.53955,879.3609
1489082641.46,50.048,0.01,0.0,2.356194,0.309444,2.677945,0.978548,2.034444,0.489274,0.0,0.0,-2.12313,125401.3,-0.03776,125470.0,2.039797,124684.9,-1.53396,870.3664
1489082641.48,50.048,0.01,0.0,2.034444,0.489274,2.761086,1.178328,2.677945,0.489274,-2.35618,0.309444,-2.11723,125356.2,-0.03181,125457.8,2.045873,124670.8,-1.52803,856.826
1489082641.5,50.048,0.01,0.0,2.356194,0.618888,2.677945,1.467822,2.034444,0.489274,-2.03443,0.489274,-2.11121,125392.4,-0.02582,125468.2,2.051951,124661.3,-1.53337,856.6425
1489082641.52,50.048,0.01,0.0,2.356194,0.309444,2.601173,1.275871,2.356194,0.309444,-2.35618,0.309444,-2.10589,125367.4,-0.02043,125452.5,2.057503,124663.0,-1.52244,852.4614
1489082641.54,50.048,0.01,0.0,2.356194,0.309444,2.677945,0.978548,2.034444,0.489274,0.0,0.0,-2.09927,125378.5,-0.01393,125452.2,2.064046,124641.5,-1.51172,852.9529
1489082641.56,50.048,0.0,0.0,2.034444,0.489274,2.677945,0.978548,2.034444,0.489274,0.0,0.0,-2.09394,125398.5,-0.00849,125472.1,2.069422,124691.8,-1.50063,848.9758
1489082641.58,50.048,0.0,0.0,3.141593,0.21881,2.677945,1.467822,2.034444,0.489274,-1.57079,0.21881,-2.08801,125362.5,-0.00265,125440.5,2.075191,124637.1,-1.50101,853.5424
1489082641.6,50.047,-0.00999,0.0,2.034444,0.489274,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.08223,125389.3,0.002919,125445.2,2.081013,124631.9,-1.49566,853.8738
1489082641.62,50.047,-0.00999,0.0,2.356194,0.309444,2.55359,0.788931,2.356194,0.309444,-2.35618,0.309444,-2.07593,125395.0,0.009194,125468.2,2.087009,124648.5,-1.49606,858.4387
1489082641.64,50.047,-0.00999,0.0,2.034444,0.489274,2.601173,1.275871,2.356194,0.309444,-2.35618,0.309444,-2.06959,125407.5,0.016923,125517.5,2.09359,124680.0,-1.53922,870.2099
1489082641.66,50.047,-0.00999,0.0,2.677945,0.489274,2.819842,1.383876,2.356194,0.618888,-1.57079,0.21881,-2.06357,125446.7,0.022944,125509.7,2.100071,124683.3,-1.53905,865.6344
1489082641.68,50.047,-0.00999,0.0,2.356194,0.309444,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.05848,125407.3,0.028019,125493.9,2.105131,124640.2,-1.54405,856.3489
1489082641.7,50.047,0.0,0.0,3.141593,0.21881,2.819842,0.691938,2.356194,0.309444,-2.35618,0.309444,-2.05173,125443.0,0.035089,125531.1,2.111952,124689.0,-1.54434,865.5012
1489082641.72,50.047,0.0,0.0,3.141593,0.21881,2.863293,1.592961,2.356194,0.309444,-2.03443,0.489274,-2.04656,125431.4,0.040525,125534.0,2.117229,124680.2,-1.54951,860.8155
1489082641.74,50.046,-0.00999,0.0,2.034444,0.489274,2.761086,1.178328,2.677945,0.489274,-2.35618,0.309444,-2.04026,125479.6,0.046291,125537.9,2.123235,124693.2,-1.52871,870.547
1489082641.76,50.046,-0.00999,0.0,3.141593,0.21881,2.677945,0.978548,3.141593,0.43762,-2.35618,0.309444,-2.03456,125432.4,0.053407,125545.8,2.128913,124663.7,-1.58625,888.1936
1489082641.78,50.047,0.0,0.0,2.356194,0.309444,2.677945,0.978548,2.034444,0.489274,0.0,0.0,-2.02824,125518.8,0.05763,125575.3,2.13525,124662.9,-1.51203,857.5228
1489082641.8,50.047,0.0,0.0,2.677945,0.489274,2.601173,1.275871,2.356194,0.309444,-2.35618,0.309444,-2.02308,125446.6,0.064038,125541.7,2.140912,124721.9,-1.51707,852.6949
1489082641.82,50.047,0.0,0.0,2.034444,0.489274,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.01709,125445.1,0.069741,125539.2,2.146691,124685.7,-1.5067,857.8037
1489082641.84,50.047,0.01,0.0,1.892547,0.691938,2.976444,1.330969,2.356194,0.618888,0.0,0.0,-2.01136,125388.0,0.075667,125474.1,2.152543,124615.6,-1.5227,857.0339
1489082641.86,50.047,0.01,0.0,2.677945,0.489274,2.819842,1.383876,2.034444,0.489274,-2.03443,0.489274,-2.00532,125407.7,0.081612,125505.3,2.158565,124651.2,-1.50636,853.2354
1489082641.88,50.046,-0.00999,0.0,2.356194,0.309444,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-1.99981,125366.3,0.087404,125493.4,2.164381,124646.8,-1.50495,834.9632
1489082641.9,50.046,-0.00999,0.0,2.034444,0.489274,2.761086,1.178328,2.356194,0.309444,-2.35618,0.309444,-1.9941,125393.1,0.092932,125496.3,2.170331,124630.3,-1.49869,826.1448
1489082641.92,50.046,-0.00999,0.0,2.356194,0.309444,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-1.98837,125362.7,0.098765,125488.5,2.176002,124588.4,-1.51009,830.1051
1489082641.94,50.045,-0.01999,0.0,2.356194,0.309444,2.677945,0.978548,2.034444,0.489274,0.0,0.0,-1.9822,125447.9,0.104638,125568.4,2.181685,124724.5,-1.46733,842.235
1489082641.96,50.045,-0.01999,0.0,2.158799,0.788931,2.677945,0.978548,3.141593,0.43762,-2.35618,0.309444,-1.9764,125402.0,0.11077,125518.1,2.188011,124670.1,-1.48262,831.8074
1489082641.98,50.046,0.0,0.0,2.356194,0.309444,2.677945,0.978548,3.141593,0.43762,-2.35618,0.309444,-1.97068,125414.9,0.116327,125542.3,2.193385,124653.4,-1.47765,836.7808
1489082642.0,50.046,0.0,0.0,2.356194,0.309444,2.677945,0.978548,2.034444,0.489274,0.0,0.0,-1.9649,125379.2,0.122283,125498.2,2.199377,124628.1,-1.47714,832.223
1489082642.02,50.046,0.0,0.0,2.677945,0.489274,2.761086,1.178328,2.356194,0.309444,-2.35618,0.309444,-1.95884,125422.1,0.128363,125520.6,2.205286,124667.8,-1.47327,846.3305
1489082642.04,50.046,0.01,0.0,2.034444,0.489274,3.141593,1.31286,3.141593,0.65643,0.0,0.0,-1.9531,125441.7,0.133913,125524.7,2.210889,124655.2,-1.46367,856.3734
1489082642.06,50.046,0.01,0.0,2.034444,0.489274,2.55359,0.788931,2.356194,0.309444,-2.35618,0.309444,-1.94713,125404.3,0.140205,125527.4,2.217029,124679.7,-1.45653,843.2297
1489082642.08,50.047,0.01,0.0,2.034444,0.489274,2.761086,1.178328,3.141593,0.21881,-2.35618,0.309444,-1.94155,125410.1,0.145579,125531.9,2.222589,124659.7,-1.45049,839.219
1489082642.1,50.047,0.01,0.0,2.55359,0.788931,2.677945,0.978548,3.141593,0.43762,-2.67794,0.489274,-1.93575,125424.4,0.151557,125528.5,2.228666,124635.3,-1.46677,837.6819
1489082642.12,50.046,0.0,0.0,2.356194,0.309444,2.761086,1.178328,3.141593,0.21881,-2.35618,0.309444,-1.93105,125352.4,0.156886,125516.7,2.23402,124649.5,-1.46829,805.3363
1489082642.14,50.045,-0.00999,0.0,0.0,0.0,2.819842,1.383876,2.034444,0.489274,-1.57079,0.43762,-1.92574,125367.7,0.161779,125504.1,2.239433,124620.6,-1.45068,802.3121
1489082642.16,50.044,-0.02999,0.0,2.677945,0.489274,2.944197,1.115716,2.677945,0.489274,-2.35618,0.309444,-1.9198,125362.5,0.167901,125515.9,2.245405,124633.3,-1.44999,797.7675
1489082642.18,50.044,-0.02999,0.0,2.677945,0.489274,2.819842,1.383876,2.356194,0.309444,-2.35618,0.309444,-1.91361,125384.3,0.174051,125537.7,2.251531,124648.4,-1.4443,798.3321
1489082642.2,50.044,-0.02999,0.0,2.034444,0.489274,2.55359,0.788931,2.356194,0.309444,-2.35618,0.309444,-1.9086,125375.5,0.178855,125519.7,2.256435,124644.3,-1.42727,800.1806
1489082642.22,50.045,-0.00999,0.0,2.356194,0.309444,2.819842,1.383876,2.356194,0.309444,-2.35618,0.309444,-1.90215,125346.3,0.185516,125529.4,2.262924,124598.5,-1.44929,793.2233
1489082642.24,50.046,0.01,0.0,2.356194,0.309444,2.55359,0.788931,2.356194,0.309444,-2.35618,0.309444,-1.89727,125336.2,0.190486,125508.3,2.267867,124617.2,-1.43294,799.5387
1489082642.26,50.046,0.02,0.0,2.356194,0.618888,2.55359,0.788931,2.356194,0.309444,-2.35618,0.309444,-1.89078,125358.1,0.19678,125523.3,2.274363,124622.9,-1.42645,795.6501
1489082642.28,50.046,0.02,0.0,2.356194,0.618888,2.976444,1.330969,2.356194,0.618888,-1.57079,0.21881,-1.88524,125346.8,0.202402,125521.2,2.279705,124625.3,-1.42161,800.8481
1489082642.3,50.046,0.02,0.0,0.0,0.0,2.863293,1.592961,2.356194,0.618888,-1.57079,0.43762,-1.87938,125370.2,0.207947,125502.4,2.285666,124619.3,-1.39908,803.7735
1489082642.32,50.046,0.01,0.0,2.356194,0.618888,2.976444,1.330969,2.356194,0.618888,-1.57079,0.21881,-1.87448,125310.3,0.213022,125479.3,2.290667,124573.6,-1.40755,788.7061
1489082642.34,50.045,-0.00999,0.0,2.356194,0.309444,2.999696,1.54722,2.356194,0.618888,-1.57079,0.21881,-1.86762,125365.0,0.220192,125522.6,2.297494,124640.7,-1.40941,797.7413
1489082642.36,50.044,-0.01999,0.0,2.356194,0.618888,2.819842,1.383876,2.356194,0.309444,-2.35618,0.309444,-1.86299,125337.4,0.224723,125477.6,2.302418,124599.6,-1.39712,794.7541
1489082642.38,50.044,-0.01999,0.0,3.141593,0.21881,2.944197,1.115716,2.677945,0.489274,-2.03443,0.489274,-1.85556,125371.3,0.231022,125454.1,2.308994,124655.4,-1.31771,822.7388
1489082642.4,50.045,-0.00999,0.0,2.356194,0.928332,2.819842,1.383876,2.356194,0.309444,-2.35618,0.309444,-1.84981,125439.1,0.235396,125481.0,2.313916,124683.1,-1.26628,839.7432
1489082642.42,50.046,0.0,0.0,2.356194,0.618888,3.141593,0.87524,2.356194,0.618888,0.0,0.0,-1.84335,125414.1,0.241856,125499.1,2.319853,124725.2,-1.24396,855.5532
1489082642.44,50.048,0.03,0.0,2.356194,0.309444,2.896614,0.902177,3.141593,0.43762,-2.35618,0.309444,-1.83755,125398.4,0.247668,125487.9,2.325923,124700.0,-1.24387,841.0773
1489082642.46,50.048,0.03,0.0,2.677945,0.489274,2.819842,1.383876,2.356194,0.309444,-2.35618,0.309444,-1.83305,125378.5,0.252493,125448.8,2.330748,124676.7,-1.24212,836.7432
1489082642.48,50.047,0.03,0.0,2.356194,0.618888,3.141593,1.31286,2.55359,0.788931,-1.57079,0.21881,-1.82708,125360.0,0.258315,125459.7,2.336564,124666.9,-1.24034,832.4118
1489082642.5,50.046,0.01,0.0,3.141593,0.21881,2.896614,0.902177,2.356194,0.618888,-1.57079,0.21881,-1.82039,125407.7,0.26486,125490.0,2.343109,124679.4,-1.2318,839.7432
1489082642.52,50.046,0.0,0.0,2.356194,0.618888,3.141593,1.31286,2.55359,0.788931,-1.57079,0.21881,-1.81569,125381.9,0.269836,125480.7,2.347886,124679.5,-1.22997,835.4273
1489082642.54,50.046,-0.01999,0.0,2.356194,0.618888,2.896614,0.902177,2.356194,0.618888,0.0,0.0,-1.80941,125385.6,0.275895,125498.5,2.354066,124714.3,-1.21073,831.5428
1489082642.56,50.046,-0.01999,0.0,2.356194,0.309444,2.999696,1.54722,2.356194,0.618888,-1.57079,0.21881,-1.80329,125403.9,0.281788,125476.9,2.360269,124718.3,-1.19536,836.4802
1489082642.58,50.046,-0.00999,0.0,2.356194,0.618888,2.761086,1.178328,3.141593,0.21881,-2.35618,0.309444,-1.79767,125403.6,0.287015,125468.4,2.365461,124703.2,-1.17724,847.5924
1489082642.6,50.046,0.0,0.0,3.141593,0.21881,3.141593,0.87524,3.141593,0.65643,-2.35618,0.309444,-1.79137,125407.0,0.293344,125480.9,2.371538,124686.7,-1.17641,857.8037
1489082642.62,50.046,0.0,0.0,2.356194,0.309444,2.976444,1.330969,2.356194,0.309444,-2.35618,0.309444,-1.78721,125305.3,0.297946,125407.9,2.375806,124624.7,-1.1793,851.822
1489082642.64,50.046,-0.00999,0.0,2.356194,0.618888,2.761086,1.178328,3.141593,0.21881,-2.35618,0.309444,-1.78118,125357.0,0.305068,125479.6,2.382637,124634.6,-1.24034,832.4118
1489082642.66,50.045,-0.00999,0.0,2.677945,0.489274,2.896614,0.902177,2.356194,0.309444,-2.35618,0.309444,-1.77511,125393.4,0.311263,125467.6,2.388942,124667.6,-1.2318,839.7432
1489082642.68,50.045,-0.00999,0.0,2.158799,0.788931,2.976444,1.330969,2.356194,0.309444,-2.35618,0.309444,-1.7697,125352.8,0.316477,125453.8,2.39418,124616.2,-1.22997,835.4273
1489082642.7,50.046,0.0,0.0,2.356194,0.309444,3.141593,1.09405,2.677945,0.489274,-2.35618,0.309444,-1.76377,125382.6,0.322627,125468.0,2.400203,124640.5,-1.22666,841.2766
1489082642.72,50.046,0.0,0.0,2.55359,0.788931,2.976444,1.330969,2.356194,0.309444,-2.35618,0.309444,-1.75714,125390.8,0.329686,125506.6,2.406971,124683.8,-1.23515,833.9084
1489082642.74,50.046,0.0,0.0,2.356194,0.618888,2.999696,1.54722,2.356194,0.618888,-1.57079,0.21881,-1.75164,125421.0,0.335002,125523.8,2.412576,124708.3,-1.2178,834.235
1489082642.76,50.047,0.02,0.0,3.141593,0.65643,2.976444,1.330969,2.356194,0.309444,-2.67794,0.489274,-1.74609,125412.0,0.340721,125538.3,2.418087,124710.1,-1.22295,832.6635
1489082642.78,50.047,-0.00999,0.0,2.677945,0.489274,2.999696,1.54722,2.356194,0.618888,-2.03443,0.489274,-1.74021,125427.8,0.346578,125548.6,2.423933,124721.7,-1.2178,834.235
1489082642.8,50.047,-0.00999,0.0,2.356194,0.309444,2.896614,0.902177,2.356194,0.309444,-2.35618,0.309444,-1.73452,125391.4,0.352102,125504.0,2.429462,124699.0,-1.20046,834.8126
1489082642.82,50.046,-0.00999,0.0,2.356194,0.309444,3.141593,1.31286,2.356194,0.618888,-1.57079,0.21881,-1.72847,125379.7,0.358647,125501.2,2.435933,124676.5,-1.21917,824.0622
1489082642.84,50.045,-0.00999,0.0,2.356194,0.309444,2.999696,1.54722,2.356194,0.618888,-1.57079,0.21881,-1.72325,125393.1,0.363344,125469.3,2.441033,124647.7,-1.20046,834.8126
1489082642.86,50.046,-0.00999,0.0,2.356194,0.309444,3.141593,1.09405,2.677945,0.489274,-2.35618,0.309444,-1.71694,125417.6,0.369774,125538.8,2.447254,124696.6,-1.19645,826.2843
1489082642.88,50.046,0.0,0.0,3.141593,0.21881,-2.94419,1.115716,-2.67794,0.489274,-2.35618,0.309444,-1.71106,125403.7,0.375752,125517.7,2.453182,124685.0,-1.19645,826.2843
1489082642.9,50.045,0.0,0.0,2.677945,0.489274,2.944197,1.115716,3.141593,0.21881,-2.67794,0.489274,-1.70556,125405.4,0.381427,125535.1,2.458877,124707.3,-1.19236,817.7696
1489082642.92,50.046,0.0,0.0,2.677945,0.489274,3.141593,1.09405,2.356194,0.928332,-1.57079,0.21881,-1.69963,125445.3,0.387283,125560.9,2.465034,124710.7,-1.19236,817.7696
1489082642.94,50.046,0.01,0.0,2.356194,0.618888,2.896614,0.902177,2.677945,0.489274,-2.35618,0.309444,-1.69291,125431.3,0.393838,125558.1,2.471421,124696.1,-1.17987,816.962
1489082642.96,50.045,0.0,0.0,2.356194,0.618888,2.944197,1.115716,3.141593,0.21881,-2.35618,0.309444,-1.6879,125443.3,0.399012,125547.2,2.47658,124713.6,-1.17173,824.7104
1489082642.98,50.045,0.0,0.0,2.677945,0.489274,2.976444,1.330969,2.677945,0.489274,-2.35618,0.309444,-1.68172,125414.4,0.405169,125542.6,2.482687,124700.4,-1.16956,820.4942
1489082643.0,50.045,0.0,0.0,2.356194,0.618888,2.944197,1.115716,3.141593,0.21881,-2.35618,0.309444,-1.67618,125449.5,0.41059,125537.4,2.488364,124704.4,-1.15933,824.113
1489082643.02,50.046,0.0,0.0,2.55359,0.788931,3.141593,0.87524,-2.81983,0.691938,3.141593,0.43762,-1.66977,125449.8,0.417184,125576.1,2.494657,124745.9,-1.14972,817.5902
1489082643.04,50.047,0.02,0.0,2.356194,0.618888,2.976444,1.330969,0.0,0.0,-2.35618,0.309444,-1.6638,125442.1,0.422881,125579.7,2.500793,124720.9,-1.14275,805.0761
1489082643.06,50.047,0.02,0.0,2.677945,0.489274,2.976444,1.330969,2.677945,0.489274,-2.35618,0.309444,-1.65843,125408.7,0.428393,125516.5,2.506337,124692.6,-1.13759,806.987
1489082643.08,50.047,0.02,0.0,2.677945,0.489274,-2.94419,1.115716,2.356194,0.928332,0.0,0.0,-1.65305,125406.4,0.433847,125529.1,2.511544,124687.8,-1.1423,815.3058
1489082643.1,50.047,0.02,0.0,3.141593,0.43762,3.141593,1.09405,2.356194,0.928332,-1.57079,0.21881,-1.64728,125376.4,0.440246,125550.7,2.518019,124702.2,-1.15138,786.9105
1489082643.12,50.045,-0.02999,0.0,3.141593,0.21881,3.141593,1.09405,3.141593,0.43762,-2.35618,0.309444,-1.64216,125370.1,0.445462,125526.9,2.523798,124671.0,-1.15803,764.6109
1489082643.14,50.043,-0.02999,0.0,3.141593,0.21881,2.976444,1.330969,2.677945,0.489274,-2.03443,0.489274,-1.63648,125380.9,0.450959,125528.5,2.529056,124678.6,-1.15196,776.6845
1489082643.16,50.044,-0.02999,0.0,3.141593,0.21881,2.976444,1.330969,2.677945,0.489274,-2.03443,0.489274,-1.63066,125380.9,0.456617,125503.1,2.534835,124638.8,-1.14368,784.617
1489082643.18,50.045,-0.01999,0.0,2.677945,0.489274,3.141593,1.09405,2.356194,0.618888,0.0,0.0,-1.62437,125377.4,0.463224,125551.2,2.540892,124685.4,-1.14608,788.7858
1489082643.2,50.045,-0.01999,0.0,2.356194,0.618888,2.944197,1.115716,3.141593,0.21881,-2.35618,0.309444,-1.61882,125369.5,0.468607,125501.5,2.546469,124632.8,-1.13033,794.5432
1489082643.22,50.046,0.01,0.0,3.141593,0.21881,3.141593,1.31286,2.677945,0.489274,-2.03443,0.489274,-1.61231,125392.5,0.475145,125534.9,2.553234,124705.8,-1.11501,780.023
1489082643.24,50.046,0.03,0.0,2.677945,0.489274,3.141593,1.09405,2.356194,0.618888,0.0,0.0,-1.60669,125374.3,0.480595,125518.0,2.558857,124636.4,-1.12561,776.0367
1489082643.26,50.046,0.02,0.0,2.677945,0.489274,2.944197,1.115716,3.141593,0.21881,-2.35618,0.309444,-1.60039,125408.0,0.486869,125554.3,2.564862,124693.4,-1.10453,784.096
1489082643.28,50.046,0.01,0.0,2.356194,0.618888,-2.97643,1.330969,3.141593,0.43762,-2.35618,0.309444,-1.59496,125357.7,0.492504,125521.5,2.570306,124647.0,-1.11235,786.1512
